tick;price
331;50,708
332;64,676
333;69,34
334;67,582
335;71,117
336;68,455
337;69,495
338;69,195
339;73,503
340;50,851
341;69,495
342;67,582
343;69,495
344;47,329
345;69,195
346;53,629
347;69,195
348;68,455
349;69,495
350;67,582
351;69,495
352;76,116
353;78,741
354;69,495
355;76,116
356;80,995
357;81,983
358;73,317
359;78,741
360;69,495
361;78,741
362;69,495
363;78,741
364;49,571
365;69,195
366;50,851
367;69,495
368;39,853
369;41,607
370;40,946
371;46,467
372;35,015
373;42,29
374;39,947
375;44,608
376;40,946
377;44,608
378;41,607
379;47,206
380;32,758
381;42,091
382;39,853
383;44,608
384;26,011
385;42,29
386;39,853
387;42,39
388;9,302
389;40,946
390;12,152
391;41,607
392;8,591
393;37,05
394;8,165
395;39,421
396;6,947
397;35,788
398;10,726
399;35,788
400;6,947
401;35,788
402;6,947
403;35,406
404;5,404
405;35,406
406;5,55
407;32,478
408;3,616
409;29,717
410;1,881
411;30,576
412;9,374
413;35,788
414;9,374
415;35,406
416;39,853
417;40,946
418;11,478
419;35,788
420;44,608
421;47,329
422;41,607
423;42,29
424;47,206
425;52,032
426;41,607
427;44,387
428;53,527
429;64,216
430;42,102
431;45,287
432;41,607
433;42,29
434;39,853
435;41,607
436;17,209
437;42,091
438;39,853
439;42,091
440;9,445
441;42,29
442;40,946
443;46,029
444;42,863
445;53,037
446;46,467
447;64,216
448;66,626
449;69,195
450;50,708
451;67,582
452;79,041
453;80,995
454;76,116
455;78,741
456;77,402
457;78,741
458;69,34
459;69,495
460;67,582
461;69,34
462;67,582
463;69,34
464;41,202
465;44,387
466;41,202
467;42,29
468;35,015
469;41,607
470;34,411
471;42,29
472;39,853
473;41,607
474;34,237
475;41,607
476;29,064
477;41,607
478;26,011
479;41,607
480;7,148
481;35,788
482;6,947
483;37,05
484;3,616
485;29,464
486;1,881
487;30,408
488;-12,171
489;29,464
490;-15,643
491;26,503
492;-17,534
493;24,057
494;-17,534
495;4,306
496;-7,039
497;29,464
498;-15,4
499;24,057
500;30,62
501;35,406
502;6,495
503;29,464
504;40,51
505;40,946
506;11,323
507;35,788
508;49,218
509;59,725
510;42,29
511;44,608
512;51,813
513;51,37
514;41,509
515;41,607
516;42,091
517;44,387
518;40,946
519;41,607
520;41,607
521;42,091
522;35,361
523;42,091
524;42,091
525;48,489
526;42,39
527;59,725
528;42,29
529;59,877
530;45,987
531;66,626
532;41,607
533;49,571
534;47,329
535;68,455
536;42,091
537;67,582
538;50,708
539;69,495
540;69,195
541;73,503
542;69,495
543;76,116
544;78,741
545;80,995
546;69,495
547;77,402
548;83,484
549;87,88
550;78,741
551;81,983
552;78,741
553;80,336
554;72,644
555;78,741
556;69,34
557;72,644
558;69,195
559;74,683
560;39,947
561;44,387
562;40,946
563;44,608
564;35,015
565;41,509
566;35,015
567;41,607
568;32,926
569;41,607
570;32,926
571;41,509
572;15,291
573;44,608
574;40,946
575;42,29
576;8,591
577;39,421
578;8,165
579;35,788
580;3,976
581;29,464
582;3,616
583;30,576
584;-0,916
585;30,408
586;-10,882
587;29,717
588;-10,034
589;29,464
590;-12,171
591;29,464
592;5,508
593;30,576
594;7,966
595;30,62
596;37,05
597;40,51
598;14,053
599;39,947
600;69,34
601;69,195
602;47,206
603;67,582
604;82,464
605;83,937
606;78,741
607;79,137
608;80,537
609;83,937
610;78,741
611;80,336
612;69,195
613;69,495
614;54,746
615;67,582
616;45,987
617;45,395
618;40,946
619;40,946
620;39,546
621;41,509
622;35,547
623;41,509
624;34,43
625;41,607
626;39,853
627;45,287
628;40,946
629;48,489
630;48,489
631;69,495
632;67,582
633;76,524
634;76,524
635;83,937
636;87,88
637;127,042
638;90,928
639;145,922
640;87,983
641;145,922
642;83,937
643;142,288
644;214,529
645;152,112
646;92,485
647;129,879
648;82,416
649;87,88
650;78,741
651;80,336
652;73,17
653;78,741
654;72,179
655;78,741
656;67,582
657;69,195
658;67,552
659;69,495
660;44,81
661;67,582
662;48,354
663;69,195
664;41,202
665;46,226
666;42,29
667;49,571
668;34,411
669;42,39
670;40,946
671;45,395
672;31,994
673;41,607
674;32,807
675;42,39
676;17,209
677;42,091
678;41,509
679;46,029
680;21,287
681;42,29
682;39,853
683;42,091
684;39,947
685;45,287
686;41,607
687;46,029
688;41,607
689;45,287
690;39,853
691;41,607
692;45,287
693;50,851
694;41,607
695;45,287
696;76,524
697;78,741
698;72,644
699;73,986
700;116,046
701;117,416
702;81,983
703;80,336
704;78,741
705;78,741
706;72,679
707;77,218
708;67,582
709;68,455
710;49,571
711;49,571
712;43,845
713;45,287
714;39,853
715;39,853
716;39,486
717;38,247
718;34,411
719;41,509
720;32,758
721;40,946
722;31,994
723;44,387
724;31,994
725;45,287
726;45,287
727;67,582
728;47,206
729;69,495
730;71,355
731;78,741
732;80,995
733;95,719
734;91,982
735;145,922
736;206,31
737;156,732
738;115,38
739;129,879
740;217,957
741;218,085
742;143,979
743;137,464
744;128,728
745;130,943
746;128,596
747;131,379
748;108,338
749;131,379
750;129,879
751;133,582
752;80,537
753;82,416
754;80,336
755;82,416
756;73,17
757;78,741
758;76,116
759;78,741
760;69,495
761;77,402
762;73,317
763;78,741
764;48,928
765;67,582
766;50,851
767;67,582
768;39,486
769;41,509
770;39,853
771;42,091
772;34,411
773;40,946
774;37,997
775;40,946
776;31,994
777;40,946
778;33,022
779;41,509
780;40,946
781;41,607
782;31,994
783;39,853
784;40,946
785;41,607
786;31,994
787;39,853
788;53,037
789;64,216
790;45,287
791;44,608
792;82,416
793;82,416
794;78,741
795;69,495
796;145,922
797;89,237
798;82,416
799;81,983
800;83,937
801;81,983
802;78,741
803;78,741
804;71,242
805;69,495
806;68,318
807;69,195
808;68,455
809;66,356
810;48,489
811;45,381
812;42,29
813;44,387
814;41,202
815;41,607
816;39,486
817;39,853
818;36,621
819;41,607
820;35,015
821;40,946
822;39,853
823;41,607
824;35,015
825;42,29
826;41,607
827;45,287
828;41,509
829;42,29
830;41,607
831;47,329
832;50,851
833;53,639
834;46,226
835;47,452
836;69,195
837;69,195
838;49,571
839;67,582
840;45,287
841;48,354
842;44,387
843;50,851
844;40,946
845;41,509
846;40,946
847;42,39
848;32,926
849;42,091
850;41,607
851;42,29
852;31,503
853;41,509
854;31,503
855;40,946
856;15,291
857;42,091
858;40,946
859;41,607
860;6,947
861;37,05
862;12,152
863;39,853
864;1,881
865;29,717
866;9,374
867;32,478
868;-0,916
869;29,464
870;9,374
871;30,576
872;-12,171
873;26,503
874;-15,643
875;29,464
876;9,374
877;29,717
878;9,374
879;29,464
880;29,464
881;30,408
882;20,934
883;30,62
884;35,788
885;37,306
886;11,478
887;35,788
888;60,153
889;55,073
890;45,287
891;45,287
892;78,741
893;79,795
894;74,683
895;69,495
896;77,892
897;78,741
898;69,495
899;69,495
900;50,708
901;48,928
902;42,39
903;44,387
904;41,202
905;41,509
906;36,106
907;39,853
908;35,015
909;39,853
910;34,43
911;39,947
912;39,853
913;41,607
914;39,853
915;42,29
916;41,607
917;45,395
918;44,608
919;55,134
920;46,226
921;68,455
922;69,195
923;72,644
924;78,741
925;83,484
926;87,903
927;116,046
928;142,288
929;152,287
930;94,413
931;99,781
932;180,963
933;211,21
934;130,943
935;141,303
936;109,027
937;131,379
938;106,598
939;131,379
940;92,485
941;130,943
942;92,485
943;166,508
944;76,116
945;78,741
946;76,116
947;79,137
948;69,925
949;77,402
950;69,829
951;77,402
952;67,582
953;69,195
954;68,455
955;69,495
956;44,81
957;47,329
958;45,447
959;52,049
960;39,947
961;41,509
962;39,853
963;42,091
964;35,015
965;41,509
966;39,853
967;41,607
968;32,926
969;41,509
970;39,853
971;40,946
972;32,926
973;40,946
974;32,926
975;41,509
976;39,853
977;42,091
978;40,946
979;42,29
980;32,926
981;40,946
982;33,59
983;40,946
984;39,947
985;41,607
986;39,853
987;39,947
988;53,037
989;67,582
990;47,206
991;46,226
992;69,495
993;73,317
994;69,195
995;69,195
996;69,495
997;72,644
998;69,195
999;69,195
1000;69,34
1001;69,495
1002;67,582
1003;52,206
1004;67,582
1005;67,582
1006;45,987
1007;52,049
1008;47,329
1009;49,571
1010;45,287
1011;46,226
1012;41,607
1013;44,608
1014;42,091
1015;47,329
1016;39,853
1017;42,29
1018;41,607
1019;41,607
1020;39,853
1021;42,091
1022;41,509
1023;41,607
1024;42,29
1025;48,354
1026;44,387
1027;44,608
1028;67,582
1029;67,582
1030;47,452
1031;52,206
1032;44,608
1033;42,091
1034;39,947
1035;41,607
1036;31,227
1037;33,939
1038;20,244
1039;39,947
1040;6,947
1041;35,788
1042;9,374
1043;35,406
1044;5,404
1045;29,464
1046;7,966
1047;29,464
1048;3,976
1049;29,717
1050;9,374
1051;30,408
1052;-12,171
1053;26,503
1054;-11,063
1055;29,464
1056;-16,822
1057;26,503
1058;-5,079
1059;29,464
1060;-17,534
1061;1,657
1062;-13,669
1063;1,904
1064;-22,784
1065;-0,3
1066;-11,797
1067;0,175
1068;-21,649
1069;0,175
1070;-19,23
1071;1,657
1072;13,238
1073;29,464
1074;-15,078
1075;13,238
1076;-16,991
1077;0,175
1078;-10,912
1079;13,238
1080;-17,534
1081;13,238
1082;-10,912
1083;26,503
1084;21,772
1085;29,464
1086;-9,411
1087;29,464
1088;35,788
1089;35,788
1090;9,373
1091;8,26
1092;39,947
1093;39,853
1094;11,478
1095;9,548
1096;35,788
1097;14,845
1098;6,947
1099;8,176
1100;35,788
1101;35,788
1102;6,094
1103;13,881
1104;29,464
1105;32,478
1106;9,374
1107;35,788
1108;4,471
1109;32,478
1110;35,406
1111;39,853
1112;12,152
1113;39,947
1114;41,607
1115;47,206
1116;44,387
1117;59,725
1118;59,877
1119;68,455
1120;73,503
1121;75,92
1122;69,495
1123;76,524
1124;101,609
1125;96,721
1126;83,536
1127;83,937
1128;116,844
1129;124,625
1130;86,881
1131;87,88
1132;78,741
1133;80,336
1134;78,741
1135;80,336
1136;69,829
1137;77,402
1138;69,495
1139;77,218
1140;62,19
1141;69,195
1142;68,455
1143;69,495
1144;69,495
1145;77,402
1146;76,116
1147;78,741
1148;54,746
1149;68,455
1150;67,582
1151;69,195
1152;36,106
1153;40,946
1154;35,015
1155;41,509
1156;31,994
1157;39,947
1158;39,853
1159;41,607
1160;31,994
1161;39,947
1162;31,994
1163;40,946
1164;39,853
1165;39,853
1166;31,503
1167;40,946
1168;44,387
1169;45,395
1170;42,29
1171;44,608
1172;68,455
1173;69,195
1174;55,894
1175;67,582
1176;184,226
1177;96,721
1178;81,045
1179;77,402
1180;225,826
1181;155,156
1182;115,38
1183;129,879
1184;134,717
1185;206,31
1186;107,53
1187;131,379
1188;92,977
1189;130,943
1190;87,88
1191;94,982
1192;81,983
1193;90,122
1194;82,416
1195;87,88
1196;83,937
1197;90,122
1198;81,983
1199;90,122
1200;80,336
1201;87,88
1202;82,416
1203;129,879
1204;87,88
1205;206,31
1206;130,943
1207;142,567
1208;109,027
1209;212,504
1210;147,725
1211;234,17
1212;133,582
1213;217,659
1214;151,874
1215;241,459
1216;144,92
1217;228,262
1218;152,304
1219;149,306
1220;379,079
1221;243,387
1222;169,197
1223;154,219
1224;145,153
1225;145,858
1226;143,219
1227;145,858
1228;134,826
1229;143,219
1230;141,18
1231;145,858
1232;115,692
1233;130,943
1234;129,879
1235;133,582
1236;87,88
1237;90,122
1238;87,88
1239;92,485
1240;77,402
1241;78,741
1242;77,402
1243;78,741
1244;69,495
1245;69,495
1246;69,495
1247;69,495
1248;52,206
1249;67,582
1250;67,582
1251;68,455
1252;41,607
1253;42,091
1254;41,607
1255;42,29
1256;39,853
1257;40,946
1258;39,853
1259;40,946
1260;41,509
1261;41,607
1262;41,509
1263;42,091
1264;46,467
1265;47,452
1266;45,987
1267;47,206
1268;74,12
1269;76,116
1270;74,683
1271;76,346
1272;274,733
1273;165,113
1274;124,437
1275;114,5
1276;379,871
1277;205,006
1278;149,306
1279;147,648
1280;155,304
1281;298,279
1282;176,431
1283;163,25
1284;139,005
1285;141,18
1286;136,423
1287;138,224
1288;134,826
1289;138,224
1290;134,717
1291;135,863
1292;138,224
1293;141,18
1294;134,717
1295;135,863
1296;133,582
1297;134,717
1298;133,582
1299;138,224
1300;133,582
1301;135,863
1302;134,717
1303;141,18
1304;133,582
1305;138,224
1306;139,199
1307;143,219
1308;135,863
1309;143,219
1310;143,219
1311;155,304
1312;147,76
1313;158,103
1314;147,76
1315;155,304
1316;407,973
1317;330,983
1318;180,123
1319;165,842
1320;155,304
1321;155,281
1322;155,304
1323;158,103
1324;143,499
1325;147,028
1326;143,499
1327;145,858
1328;116,135
1329;129,879
1330;116,761
1331;129,879
1332;92,977
1333;93,679
1334;93,87
1335;93,717
1336;78,741
1337;78,741
1338;78,741
1339;78,741
1340;69,495
1341;69,495
1342;69,495
1343;69,495
1344;50,708
1345;50,851
1346;50,108
1347;50,708
1348;42,091
1349;42,29
1350;42,29
1351;42,39
1352;39,947
1353;40,946
1354;40,946
1355;40,946
1356;8,591
1357;22,861
1358;28,972
1359;33,984
1360;90,734
1361;81,983
1362;79,137
1363;69,495
1364;78,741
1365;69,495
1366;69,195
1367;68,455
1368;234,17
1369;150,052
1370;117,941
1371;94,399
1372;398,61
1373;205,006
1374;147,43
1375;142,318
1376;136,423
1377;234,761
1378;139,199
1379;147,76
1380;133,582
1381;135,863
1382;129,611
1383;131,379
1384;87,88
1385;90,122
1386;79,137
1387;81,983
1388;206,31
1389;139,555
1390;94,982
1391;129,879
1392;83,078
1393;129,879
1394;87,88
1395;150,976
1396;86,269
1397;130,943
1398;87,88
1399;187,342
1400;87,88
1401;202,26
1402;124,91
1403;203,114
1404;130,943
1405;142,567
1406;131,379
1407;234,17
1408;158,331
1409;152,159
1410;130,943
1411;134,717
1412;269,883
1413;273,361
1414;153,322
1415;269,612
1416;141,191
1417;147,76
1418;140,569
1419;147,76
1420;128,596
1421;131,379
1422;116,135
1423;133,582
1424;86,269
1425;124,515
1426;83,937
1427;94,982
1428;75
1429;78,741
1430;74,683
1431;78,741
1432;71,843
1433;78,741
1434;72,644
1435;78,741
1436;54,65
1437;69,195
1438;55,134
1439;69,195
1440;39,853
1441;41,607
1442;39,853
1443;41,607
1444;35,015
1445;41,607
1446;36,971
1447;41,607
1448;34,237
1449;41,509
1450;32,926
1451;39,947
1452;32,926
1453;41,607
1454;39,853
1455;42,39
1456;42,39
1457;47,206
1458;42,29
1459;47,329
1460;69,34
1461;69,495
1462;69,195
1463;69,495
1464;211,5
1465;150,052
1466;93,922
1467;83,937
1468;234,761
1469;165,846
1470;124,662
1471;130,943
1472;143,219
1473;274,733
1474;156,121
1475;147,76
1476;131,379
1477;131,379
1478;129,879
1479;129,879
1480;127,587
1481;129,879
1482;116,135
1483;129,879
1484;115,692
1485;129,879
1486;114,265
1487;130,943
1488;108,338
1489;133,582
1490;130,943
1491;131,379
1492;108,338
1493;130,943
1494;129,879
1495;131,379
1496;107,53
1497;131,379
1498;129,879
1499;130,943
1500;94,982
1501;129,879
1502;129,879
1503;150,976
1504;130,943
1505;131,379
1506;130,943
1507;173,423
1508;314,697
1509;186,523
1510;146,134
1511;138,803
1512;127,095
1513;138,224
1514;129,879
1515;133,582
1516;106,598
1517;187,342
1518;106,598
1519;160,316
1520;74,396
1521;78,741
1522;73,17
1523;78,741
1524;69,495
1525;78,741
1526;73,317
1527;81,983
1528;68,318
1529;72,644
1530;68,455
1531;73,317
1532;41,509
1533;48,354
1534;42,29
1535;67,582
1536;35,015
1537;43,845
1538;40,946
1539;46,226
1540;32,926
1541;44,387
1542;39,947
1543;47,206
1544;32,926
1545;41,607
1546;31,994
1547;42,29
1548;40,946
1549;45,287
1550;39,947
1551;44,608
1552;44,387
1553;49,913
1554;41,607
1555;47,329
1556;68,455
1557;69,495
1558;52,206
1559;69,34
1560;142,288
1561;152,427
1562;85,332
1563;83,937
1564;241,459
1565;163,637
1566;124,437
1567;132,355
1568;211,5
1569;274,733
1570;162,618
1571;152,189
1572;133,582
1573;131,379
1574;129,611
1575;130,943
1576;127,086
1577;129,984
1578;115,692
1579;129,879
1580;129,879
1581;129,879
1582;115,692
1583;133,582
1584;106,598
1585;129,879
1586;103,335
1587;130,943
1588;87,88
1589;129,879
1590;129,879
1591;204,91
1592;90,122
1593;129,879
1594;129,879
1595;187,342
1596;124,91
1597;138,812
1598;130,943
1599;184,226
1600;133,582
1601;212,504
1602;137,503
1603;142,567
1604;343,483
1605;194,52
1606;152,115
1607;141,18
1608;133,582
1609;143,219
1610;130,943
1611;140,679
1612;107,53
1613;138,033
1614;107,53
1615;203,114
1616;77,402
1617;80,537
1618;77,402
1619;81,983
1620;71,843
1621;78,741
1622;71,843
1623;80,336
1624;71,426
1625;79,451
1626;76,116
1627;80,336
1628;62,19
1629;69,495
1630;67,582
1631;72,644
1632;44,608
1633;67,582
1634;44,387
1635;67,582
1636;39,486
1637;42,39
1638;39,853
1639;44,387
1640;33,277
1641;42,39
1642;39,853
1643;44,387
1644;39,853
1645;42,39
1646;32,926
1647;42,29
1648;33,382
1649;42,39
1650;39,853
1651;44,387
1652;40,946
1653;45,395
1654;39,947
1655;45,287
1656;42,39
1657;48,489
1658;41,607
1659;47,329
1660;69,195
1661;71,117
1662;67,582
1663;69,495
1664;80,336
1665;82,801
1666;77,218
1667;78,741
1668;78,741
1669;79,137
1670;69,34
1671;69,495
1672;69,34
1673;73,317
1674;67,582
1675;69,495
1676;52,206
1677;69,195
1678;47,206
1679;68,455
1680;44,608
1681;67,582
1682;44,608
1683;68,455
1684;39,853
1685;44,387
1686;40,946
1687;46,467
1688;39,546
1689;45,719
1690;41,607
1691;67,582
1692;45,395
1693;69,195
1694;49,571
1695;69,34
1696;69,195
1697;73,317
1698;67,582
1699;69,495
1700;86,505
1701;95,719
1702;80,336
1703;82,416
1704;78,741
1705;81,983
1706;73,317
1707;78,741
1708;54,746
1709;69,34
1710;50,883
1711;69,195
1712;39,853
1713;42,29
1714;39,546
1715;42,29
1716;34,411
1717;41,607
1718;34,237
1719;42,091
1720;32,758
1721;42,29
1722;31,994
1723;44,387
1724;20,244
1725;42,29
1726;39,853
1727;42,29
1728;8,591
1729;39,853
1730;9,001
1731;39,853
1732;5,404
1733;35,406
1734;4,471
1735;30,408
1736;1,881
1737;30,408
1738;-0,916
1739;30,62
1740;-10,882
1741;29,464
1742;-15,643
1743;30,576
1744;-16,715
1745;29,464
1746;-16,198
1747;30,408
1748;-16,822
1749;29,464
1750;-9,841
1751;26,503
1752;-17,501
1753;29,464
1754;-17,501
1755;26,503
1756;29,464
1757;31,034
1758;-8,138
1759;29,464
1760;30,62
1761;35,406
1762;7,329
1763;30,62
1764;35,788
1765;39,853
1766;11,323
1767;35,788
1768;39,421
1769;40,51
1770;10,754
1771;39,421
1772;41,509
1773;44,628
1774;39,853
1775;42,29
1776;39,853
1777;42,091
1778;39,853
1779;44,387
1780;9,445
1781;42,091
1782;39,853
1783;43,835
1784;10,905
1785;42,29
1786;41,607
1787;46,226
1788;40,946
1789;45,987
1790;41,607
1791;50,74
1792;47,059
1793;64,216
1794;44,387
1795;64,216
1796;73,503
1797;75,92
1798;69,34
1799;76,524
1800;69,495
1801;78,741
1802;69,495
1803;77,611
1804;67,582
1805;69,495
1806;67,582
1807;69,495
1808;45,465
1809;69,195
1810;47,329
1811;69,34
1812;44,608
1813;67,582
1814;44,608
1815;67,582
1816;50,851
1817;69,34
1818;67,582
1819;69,495
1820;39,947
1821;45,395
1822;41,607
1823;47,206
1824;32,926
1825;42,39
1826;39,853
1827;45,287
1828;31,994
1829;44,387
1830;39,853
1831;45,395
1832;31,994
1833;42,29
1834;39,853
1835;42,39
1836;39,853
1837;45,287
1838;40,946
1839;45,987
1840;45,987
1841;64,676
1842;44,608
1843;55,894
1844;69,495
1845;74,955
1846;69,195
1847;73,317
1848;213,932
1849;155,156
1850;93,948
1851;91,96
1852;299,597
1853;175,288
1854;138,812
1855;135,065
1856;143,219
1857;274,733
1858;160,685
1859;235,478
1860;234,761
1861;273,361
1862;155,304
1863;269,883
1864;180,525
1865;161,47
1866;145,858
1867;155,304
1868;212,886
1869;298,279
1870;178,855
1871;169,197
1872;143,219
1873;212,886
1874;147,76
1875;266,546
1876;145,858
1877;158,103
1878;147,76
1879;293,317
1880;143,219
1881;143,219
1882;143,219
1883;147,76
1884;143,219
1885;147,76
1886;145,858
1887;158,103
1888;143,219
1889;147,76
1890;143,219
1891;155,304
1892;425,439
1893;334,491
1894;213,53
1895;171,592
1896;164,024
1897;163,684
1898;167,519
1899;167,519
1900;148,596
1901;147,76
1902;155,304
1903;148,596
1904;129,409
1905;128,596
1906;129,879
1907;129,879
1908;107,53
1909;109,523
1910;130,943
1911;109,672
1912;87,88
1913;87,129
1914;87,88
1915;87,88
1916;73,17
1917;74,618
1918;77,402
1919;77,402
1920;69,34
1921;69,195
1922;69,34
1923;69,195
1924;61,996
1925;54,746
1926;67,582
1927;67,582
1928;47,382
1929;46,467
1930;48,489
1931;47,206
1932;49,571
1933;47,329
1934;49,571
1935;47,329
1936;69,34
1937;69,195
1938;69,34
1939;69,195
1940;82,416
1941;81,983
1942;82,416
1943;81,983
1944;321,562
1945;164,312
1946;137,13
1947;110,153
1948;425,812
1949;251,313
1950;153,322
1951;146,825
1952;381,128
1953;334,733
1954;240,342
1955;193,467
1956;314,872
1957;223,475
1958;209,806
1959;201,297
1960;333,796
1961;292,05
1962;240,342
1963;213,53
1964;327,697
1965;314,074
1966;243,387
1967;282,28
1968;171,592
1969;167,519
1970;167,519
1971;167,519
1972;158,167
1973;158,103
1974;160,682
1975;160,682
1976;152,469
1977;152,604
1978;158,103
1979;158,103
1980;147,76
1981;147,76
1982;148,596
1983;147,76
1984;145,425
1985;145,858
1986;148,596
1987;147,76
1988;431,892
1989;356,272
1990;280,497
1991;268,126
1992;258,842
1993;242,476
1994;272,189
1995;244,411
1996;158,167
1997;147,76
1998;212,886
1999;155,304
2000;134,717
2001;131,868
2002;134,717
2003;131,868
2004;115,692
2005;112,837
2006;130,943
2007;112,837
2008;103,335
2009;92,977
2010;130,943
2011;94,604
2012;75,302
2013;74,29
2014;77,402
2015;76,116
2016;69,495
2017;69,495
2018;69,495
2019;69,495
2020;66,98
2021;57,767
2022;68,455
2023;54,746
2024;50,883
2025;48,928
2026;67,582
2027;49,097
2028;50,851
2029;46,467
2030;49,571
2031;45,987
2032;69,195
2033;67,582
2034;69,195
2035;67,582
2036;81,983
2037;78,741
2038;80,336
2039;78,741
2040;309,018
2041;156,732
2042;136,948
2043;109,027
2044;379,079
2045;205,006
2046;149,306
2047;144,894
2048;143,219
2049;269,612
2050;143,219
2051;167,519
2052;143,219
2053;158,103
2054;139,005
2055;143,219
2056;143,219
2057;155,304
2058;138,224
2059;143,219
2060;143,219
2061;158,103
2062;139,199
2063;147,76
2064;134,717
2065;143,219
2066;134,717
2067;147,76
2068;133,582
2069;143,219
2070;134,717
2071;145,858
2072;133,582
2073;143,219
2074;133,582
2075;145,858
2076;134,717
2077;147,76
2078;138,224
2079;158,103
2080;138,224
2081;155,304
2082;141,18
2083;155,304
2084;315,105
2085;255,273
2086;158,318
2087;158,103
2088;144,651
2089;167,519
2090;144,961
2091;167,519
2092;140,679
2093;147,76
2094;140,679
2095;147,76
2096;114,265
2097;134,717
2098;129,879
2099;133,582
2100;90,122
2101;180,963
2102;90,122
2103;180,963
2104;80,336
2105;83,937
2106;80,336
2107;83,937
2108;71,426
2109;78,741
2110;72,633
2111;78,741
2112;54,65
2113;69,195
2114;56,687
2115;69,195
2116;42,29
2117;47,329
2118;42,39
2119;47,329
2120;41,202
2121;44,416
2122;41,509
2123;44,608
2124;41,607
2125;45,287
2126;41,607
2127;45,287
2128;45,287
2129;55,134
2130;45,287
2131;50,851
2132;76,116
2133;78,741
2134;74,683
2135;78,741
2136;241,459
2137;161,645
2138;115,38
2139;113,901
2140;407,973
2141;205,006
2142;149,889
2143;144,894
2144;141,18
2145;234,761
2146;143,219
2147;155,304
2148;137,238
2149;147,76
2150;136,423
2151;145,858
2152;140,679
2153;143,219
2154;134,826
2155;147,76
2156;131,868
2157;140,679
2158;131,379
2159;135,863
2160;129,879
2161;133,582
2162;129,611
